PLT_ID,TRAIT,DATE,QUALITY,ENTRY_CODE,ENTRY_NAME,COMP,RATER,ROW,COL,PLOC_CODE,YEAR,MONTH,RATING_EVENT,RATING_EVENT_CODE,MONTH_CODE,YEAR_CODE,TEST_LOC
333,Turf Quality,8/1/18,4,28,RAD-1776,Barenbrug Research,GLM,4,12,211,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
131,Turf Quality,8/1/18,7,88,Midnight,Standard,GLM,6,2,31,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
283,Turf Quality,8/1/18,7,83,Dublin (PST-K15-157),Pure Seed Testing Inc.,GLM,8,10,171,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
168,Turf Quality,8/1/18,6,39,Comanche (NAI-14-176),Columbia River Seed,GLM,5,4,68,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
237,Turf Quality,8/1/18,4,37,NAI-14-132,Columbia River Seed,GLM,18,8,126,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
181,Turf Quality,8/1/18,6,14,Yellowstone (A12-7),Landmark Turf & Native Seed,GLM,9,5,80,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
335,Turf Quality,8/1/18,4,15,After Midnight,Jacklin Seed by Simplot,GLM,2,12,213,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
276,Turf Quality,8/1/18,5,76,A16-17,Peak Plant Genetics,GLM,15,10,165,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
342,Turf Quality,8/1/18,6,56,DLFPS-340/3549,DLF Pickseed USA,GLM,6,13,220,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
258,Turf Quality,8/1/18,4,58,DLFPS-340/3444,DLF Pickseed USA,GLM,4,9,147,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
348,Turf Quality,8/1/18,5,30,Twilight (NAI-13-132),SiteOne Landscape Supply,GLM,12,13,226,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
144,Turf Quality,8/1/18,7,7,Selway,Seeds Inc.,GLM,8,3,44,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
190,Turf Quality,8/1/18,4,54,DLFPS-340/3500,DLF Pickseed USA,GLM,18,5,89,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
175,Turf Quality,8/1/18,7,82,Electric (PST-K11-118),Pure Seed Testing Inc.,GLM,3,5,75,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
323,Turf Quality,8/1/18,6,27,Barserati (BAR PP 110358),Barenbrug Research,GLM,14,12,201,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
219,Turf Quality,8/1/18,6,19,NuRush (J-3510),Jacklin Seed by Simplot,GLM,1,7,108,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
182,Turf Quality,8/1/18,6,11,AKB3241,Pennington Seed,GLM,10,5,81,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
149,Turf Quality,8/1/18,6,51,DLFPS-340/3556,DLF Pickseed USA,GLM,13,3,49,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
186,Turf Quality,8/1/18,6,73,A16-2,The Scotts Company,GLM,14,5,85,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
288,Turf Quality,8/1/18,7,88,Midnight,Standard,GLM,3,10,176,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
312,Turf Quality,8/1/18,5,7,Selway,Seeds Inc.,GLM,12,11,190,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
252,Turf Quality,8/1/18,4,52,DLFPS-340/3553,DLF Pickseed USA,GLM,3,8,141,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
213,Turf Quality,8/1/18,7,13,KH3492,Pennington Seed,GLM,6,6,102,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
378,Turf Quality,8/1/18,4,37,NAI-14-132,Columbia River Seed,GLM,6,15,255,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
273,Turf Quality,8/1/18,6,73,A16-2,The Scotts Company,GLM,18,10,162,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
356,Turf Quality,8/1/18,4,24,BAR PP 7K426,Barenbrug Research,GLM,17,14,233,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
246,Turf Quality,8/1/18,7,46,Bombay (GO-22B23),Grassland Oregon,GLM,9,8,135,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
233,Turf Quality,8/1/18,5,33,United (NAI-13-14),Columbia River Seed,GLM,15,7,122,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
204,Turf Quality,8/1/18,5,4,Syrah (LTP-11-41),Lebanon Seaboard Corp.,GLM,15,6,93,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
215,Turf Quality,8/1/18,7,15,After Midnight,Jacklin Seed by Simplot,GLM,4,6,104,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
267,Turf Quality,8/1/18,5,67,A11-26,Mountain View Seeds,GLM,13,9,156,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
125,Turf Quality,8/1/18,5,28,RAD-1776,Barenbrug Research,GLM,12,2,25,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
211,Turf Quality,8/1/18,5,11,AKB3241,Pennington Seed,GLM,8,6,100,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
269,Turf Quality,8/1/18,5,69,A11-38,Peak Plant Genetics,GLM,15,9,158,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
128,Turf Quality,8/1/18,7,58,DLFPS-340/3444,DLF Pickseed USA,GLM,9,2,28,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
170,Turf Quality,8/1/18,6,86,New Moon (PST-K15-177),Pure Seed Testing Inc.,GLM,3,4,70,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
137,Turf Quality,8/1/18,7,25,BAR PP 7236V,Barenbrug Research,GLM,1,3,37,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
353,Turf Quality,8/1/18,6,46,Bombay (GO-22B23),Grassland Oregon,GLM,17,13,230,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
341,Turf Quality,8/1/18,5,4,Syrah (LTP-11-41),Lebanon Seaboard Corp.,GLM,5,13,219,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
363,Turf Quality,8/1/18,6,16,J-1138,Jacklin Seed by Simplot,GLM,10,14,240,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
225,Turf Quality,8/1/18,8,25,BAR PP 7236V,Barenbrug Research,GLM,7,7,114,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
240,Turf Quality,8/1/18,4,40,Finish Line (NAI-14-178),Columbia River Seed,GLM,15,8,129,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
222,Turf Quality,8/1/18,6,22,BAR PP 79366,Barenbrug Research,GLM,4,7,111,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
387,Turf Quality,8/1/18,4,48,Cloud (GO-2425),Grassland Oregon,GLM,15,15,264,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
262,Turf Quality,8/1/18,6,62,DLFPS-340/3552,DLF Pickseed USA,GLM,8,9,151,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
122,Turf Quality,8/1/18,7,1,A11-40,Landmark Turf & Native Seed,GLM,15,2,22,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
301,Turf Quality,8/1/18,4,32,Blue Gem (NAI-13-9),Columbia River Seed,GLM,1,11,179,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
207,Turf Quality,8/1/18,7,7,Selway,Seeds Inc.,GLM,12,6,96,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
162,Turf Quality,8/1/18,7,12,NK-1,Pennington Seed,GLM,11,4,62,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
147,Turf Quality,8/1/18,6,61,DLFPS-340/3551,DLF Pickseed USA,GLM,11,3,47,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
359,Turf Quality,8/1/18,4,50,DLFPS-340/3446,DLF Pickseed USA,GLM,14,14,236,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
324,Turf Quality,8/1/18,5,85,PST-K15-167,Pure Seed Testing Inc.,GLM,13,12,202,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
216,Turf Quality,8/1/18,6,16,J-1138,Jacklin Seed by Simplot,GLM,3,6,105,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
184,Turf Quality,8/1/18,4,83,Dublin (PST-K15-157),Pure Seed Testing Inc.,GLM,12,5,83,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
229,Turf Quality,8/1/18,7,29,Jersey (NAI-A16-3),Novel AG Inc.,GLM,11,7,118,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
346,Turf Quality,8/1/18,4,68,PPG-KB 1320,Mountain View Seeds,GLM,10,13,224,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
113,Turf Quality,8/1/18,5,31,NAI-15-80,SiteOne Landscape Supply,GLM,13,1,13,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
101,Turf Quality,8/1/18,7,22,BAR PP 79366,Barenbrug Research,GLM,1,1,1,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
242,Turf Quality,8/1/18,5,42,Aviator II (NAI-15-84),Columbia River Seed,GLM,13,8,131,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
351,Turf Quality,8/1/18,5,89,PST-T14-39,Pure Seed Testing Inc.,GLM,15,13,228,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
251,Turf Quality,8/1/18,5,51,DLFPS-340/3556,DLF Pickseed USA,GLM,4,8,140,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
257,Turf Quality,8/1/18,5,57,DLFPS-340/3548,DLF Pickseed USA,GLM,3,9,146,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
172,Turf Quality,8/1/18,6,67,A11-26,Mountain View Seeds,GLM,1,4,72,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
336,Turf Quality,8/1/18,5,14,Yellowstone (A12-7),Landmark Turf & Native Seed,GLM,1,12,214,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
138,Turf Quality,8/1/18,7,44,Blue Devil,Columbia Seeds,GLM,2,3,38,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
383,Turf Quality,8/1/18,7,81,PST-K13-141,Pure Seed Testing Inc.,GLM,11,15,260,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
152,Turf Quality,8/1/18,4,64,A16-1,Mountain View Seeds,GLM,16,3,52,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
260,Turf Quality,8/1/18,6,60,DLFPS-340/3550,DLF Pickseed USA,GLM,6,9,149,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
103,Turf Quality,8/1/18,8,75,A15-6,Peak Plant Genetics,GLM,3,1,3,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
169,Turf Quality,8/1/18,6,21,BAR PP 7309V,Barenbrug Research,GLM,4,4,69,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
305,Turf Quality,8/1/18,5,53,DLFPS-340/3494,DLF Pickseed USA,GLM,5,11,183,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
130,Turf Quality,8/1/18,7,16,J-1138,Jacklin Seed by Simplot,GLM,7,2,30,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
201,Turf Quality,8/1/18,6,1,A11-40,Landmark Turf & Native Seed,GLM,18,6,90,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
250,Turf Quality,8/1/18,5,50,DLFPS-340/3446,DLF Pickseed USA,GLM,5,8,139,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
179,Turf Quality,8/1/18,6,41,Heartland (NAI-14-187),Columbia River Seed,GLM,7,5,78,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
231,Turf Quality,8/1/18,3,31,NAI-15-80,SiteOne Landscape Supply,GLM,13,7,120,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
253,Turf Quality,8/1/18,5,53,DLFPS-340/3494,DLF Pickseed USA,GLM,2,8,142,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
187,Turf Quality,8/1/18,5,3,A99-2897,Turf Merchants Inc.,GLM,15,5,86,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
320,Turf Quality,8/1/18,4,64,A16-1,Mountain View Seeds,GLM,17,12,198,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
385,Turf Quality,8/1/18,4,66,A12-34,Mountain View Seeds,GLM,13,15,262,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
339,Turf Quality,8/1/18,5,88,Midnight,Standard,GLM,3,13,217,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
121,Turf Quality,8/1/18,6,4,Syrah (LTP-11-41),Lebanon Seaboard Corp.,GLM,16,2,21,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
151,Turf Quality,8/1/18,5,36,NAI-14-128,Columbia River Seed,GLM,15,3,51,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
314,Turf Quality,8/1/18,4,31,NAI-15-80,SiteOne Landscape Supply,GLM,14,11,192,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
268,Turf Quality,8/1/18,5,68,PPG-KB 1320,Mountain View Seeds,GLM,14,9,157,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
319,Turf Quality,8/1/18,4,73,A16-2,The Scotts Company,GLM,18,12,197,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
384,Turf Quality,8/1/18,5,67,A11-26,Mountain View Seeds,GLM,12,15,261,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
228,Turf Quality,8/1/18,6,28,RAD-1776,Barenbrug Research,GLM,10,7,117,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
210,Turf Quality,8/1/18,7,10,AKB3179,Pennington Seed,GLM,9,6,99,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
118,Turf Quality,8/1/18,5,40,Finish Line (NAI-14-178),Columbia River Seed,GLM,18,1,18,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
327,Turf Quality,8/1/18,6,19,NuRush (J-3510),Jacklin Seed by Simplot,GLM,10,12,205,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
148,Turf Quality,8/1/18,6,13,KH3492,Pennington Seed,GLM,12,3,48,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
360,Turf Quality,8/1/18,4,41,Heartland (NAI-14-187),Columbia River Seed,GLM,13,14,237,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
205,Turf Quality,8/1/18,3,5,Blue Knight,Ledeboer Plant Breeding,GLM,14,6,94,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
157,Turf Quality,8/1/18,5,8,Babe,Seeds Inc.,GLM,16,4,57,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
160,Turf Quality,8/1/18,4,5,Blue Knight,Ledeboer Plant Breeding,GLM,13,4,60,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
289,Turf Quality,8/1/18,5,89,PST-T14-39,Pure Seed Testing Inc.,GLM,2,10,177,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
161,Turf Quality,8/1/18,6,66,A12-34,Mountain View Seeds,GLM,12,4,61,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
232,Turf Quality,8/1/18,8,32,Blue Gem (NAI-13-9),Columbia River Seed,GLM,14,7,121,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
389,Turf Quality,8/1/18,5,40,Finish Line (NAI-14-178),Columbia River Seed,GLM,17,15,266,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
376,Turf Quality,8/1/18,3,42,Aviator II (NAI-15-84),Columbia River Seed,GLM,4,15,253,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
145,Turf Quality,8/1/18,7,69,A11-38,Peak Plant Genetics,GLM,9,3,45,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
206,Turf Quality,8/1/18,6,6,RAD 553,Seeds Inc.,GLM,13,6,95,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
322,Turf Quality,8/1/18,4,49,DLFPS-340/3364,DLF Pickseed USA,GLM,15,12,200,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
318,Turf Quality,8/1/18,6,82,Electric (PST-K11-118),Pure Seed Testing Inc.,GLM,18,11,196,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
307,Turf Quality,8/1/18,6,62,DLFPS-340/3552,DLF Pickseed USA,GLM,7,11,185,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
203,Turf Quality,8/1/18,4,3,A99-2897,Turf Merchants Inc.,GLM,16,6,92,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
365,Turf Quality,8/1/18,4,21,BAR PP 7309V,Barenbrug Research,GLM,8,14,242,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
302,Turf Quality,8/1/18,4,26,BAR PP 79494,Barenbrug Research,GLM,2,11,180,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
224,Turf Quality,8/1/18,7,24,BAR PP 7K426,Barenbrug Research,GLM,6,7,113,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
261,Turf Quality,8/1/18,7,61,DLFPS-340/3551,DLF Pickseed USA,GLM,7,9,150,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
345,Turf Quality,8/1/18,6,25,BAR PP 7236V,Barenbrug Research,GLM,9,13,223,2018,Aug,GLM-2018-08-01,6,2,1,"Raleigh, NC"
308,Turf Quality,9/1/18,6,13,KH3492,Pennington Seed,GLM,8,11,186,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
124,Turf Quality,9/1/18,3,79,Kenblue,Standard,GLM,13,2,24,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
240,Turf Quality,9/1/18,3,40,Finish Line (NAI-14-178),Columbia River Seed,GLM,15,8,129,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
335,Turf Quality,9/1/18,5,15,After Midnight,Jacklin Seed by Simplot,GLM,2,12,213,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
361,Turf Quality,9/1/18,6,23,Barvette HGT®,Standard,GLM,12,14,238,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
271,Turf Quality,9/1/18,5,71,A10-280,Mountain View Seeds,GLM,17,9,160,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
137,Turf Quality,9/1/18,6,25,BAR PP 7236V,Barenbrug Research,GLM,1,3,37,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
305,Turf Quality,9/1/18,5,53,DLFPS-340/3494,DLF Pickseed USA,GLM,5,11,183,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
377,Turf Quality,9/1/18,6,87,PST-K15-172,Pure Seed Testing Inc.,GLM,5,15,254,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
257,Turf Quality,9/1/18,5,57,DLFPS-340/3548,DLF Pickseed USA,GLM,3,9,146,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
214,Turf Quality,9/1/18,3,14,Yellowstone (A12-7),Landmark Turf & Native Seed,GLM,5,6,103,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
151,Turf Quality,9/1/18,3,36,NAI-14-128,Columbia River Seed,GLM,15,3,51,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
147,Turf Quality,9/1/18,6,61,DLFPS-340/3551,DLF Pickseed USA,GLM,11,3,47,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
329,Turf Quality,9/1/18,6,74,PPG-KB 1304,ProSeeds Marketing,GLM,8,12,207,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
241,Turf Quality,9/1/18,4,41,Heartland (NAI-14-187),Columbia River Seed,GLM,14,8,130,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
348,Turf Quality,9/1/18,5,30,Twilight (NAI-13-132),SiteOne Landscape Supply,GLM,12,13,226,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
325,Turf Quality,9/1/18,5,29,Jersey (NAI-A16-3),Novel AG Inc.,GLM,12,12,203,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
154,Turf Quality,9/1/18,3,37,NAI-14-132,Columbia River Seed,GLM,18,3,54,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
356,Turf Quality,9/1/18,4,24,BAR PP 7K426,Barenbrug Research,GLM,17,14,233,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
189,Turf Quality,9/1/18,4,27,Barserati (BAR PP 110358),Barenbrug Research,GLM,17,5,88,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
105,Turf Quality,9/1/18,6,89,PST-T14-39,Pure Seed Testing Inc.,GLM,5,1,5,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
318,Turf Quality,9/1/18,4,82,Electric (PST-K11-118),Pure Seed Testing Inc.,GLM,18,11,196,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
185,Turf Quality,9/1/18,4,43,Pivot,Columbia River Seed,GLM,13,5,84,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
136,Turf Quality,9/1/18,5,24,BAR PP 7K426,Barenbrug Research,GLM,1,2,36,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
224,Turf Quality,9/1/18,4,24,BAR PP 7K426,Barenbrug Research,GLM,6,7,113,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
116,Turf Quality,9/1/18,4,17,J-1319,Jacklin Seed by Simplot,GLM,16,1,16,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
303,Turf Quality,9/1/18,3,38,Amaze (NAI-14-133),Columbia River Seed,GLM,3,11,181,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
338,Turf Quality,9/1/18,7,71,A10-280,Mountain View Seeds,GLM,2,13,216,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
127,Turf Quality,9/1/18,5,56,DLFPS-340/3549,DLF Pickseed USA,GLM,10,2,27,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
118,Turf Quality,9/1/18,3,40,Finish Line (NAI-14-178),Columbia River Seed,GLM,18,1,18,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
153,Turf Quality,9/1/18,4,33,United (NAI-13-14),Columbia River Seed,GLM,17,3,53,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
319,Turf Quality,9/1/18,4,73,A16-2,The Scotts Company,GLM,18,12,197,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
205,Turf Quality,9/1/18,3,5,Blue Knight,Ledeboer Plant Breeding,GLM,14,6,94,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
360,Turf Quality,9/1/18,3,41,Heartland (NAI-14-187),Columbia River Seed,GLM,13,14,237,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
134,Turf Quality,9/1/18,4,72,Shamrock,Standard,GLM,3,2,34,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
270,Turf Quality,9/1/18,4,70,PPG-KB 1131,Mountain View Seeds,GLM,16,9,159,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
261,Turf Quality,9/1/18,5,61,DLFPS-340/3551,DLF Pickseed USA,GLM,7,9,150,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
247,Turf Quality,9/1/18,6,47,Star (GO-2628),Grassland Oregon,GLM,8,8,136,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
123,Turf Quality,9/1/18,4,49,DLFPS-340/3364,DLF Pickseed USA,GLM,14,2,23,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
289,Turf Quality,9/1/18,6,89,PST-T14-39,Pure Seed Testing Inc.,GLM,2,10,177,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
350,Turf Quality,9/1/18,4,17,J-1319,Jacklin Seed by Simplot,GLM,14,13,227,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
345,Turf Quality,9/1/18,7,25,BAR PP 7236V,Barenbrug Research,GLM,9,13,223,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
244,Turf Quality,9/1/18,5,44,Blue Devil,Columbia Seeds,GLM,11,8,133,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
149,Turf Quality,9/1/18,4,51,DLFPS-340/3556,DLF Pickseed USA,GLM,13,3,49,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
119,Turf Quality,9/1/18,3,38,Amaze (NAI-14-133),Columbia River Seed,GLM,18,2,19,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
227,Turf Quality,9/1/18,7,27,Barserati (BAR PP 110358),Barenbrug Research,GLM,9,7,116,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
389,Turf Quality,9/1/18,5,40,Finish Line (NAI-14-178),Columbia River Seed,GLM,17,15,266,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
253,Turf Quality,9/1/18,4,53,DLFPS-340/3494,DLF Pickseed USA,GLM,2,8,142,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
367,Turf Quality,9/1/18,6,6,RAD 553,Seeds Inc.,GLM,6,14,244,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
381,Turf Quality,9/1/18,5,47,Star (GO-2628),Grassland Oregon,GLM,9,15,258,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
176,Turf Quality,9/1/18,7,2,A13-1,Landmark Turf & Native Seed,GLM,4,5,76,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
157,Turf Quality,9/1/18,4,8,Babe,Seeds Inc.,GLM,16,4,57,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
256,Turf Quality,9/1/18,5,56,DLFPS-340/3549,DLF Pickseed USA,GLM,2,9,145,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
250,Turf Quality,9/1/18,3,50,DLFPS-340/3446,DLF Pickseed USA,GLM,5,8,139,2018,Sep,GLM-2018-09-01,7,11,1,"Raleigh, NC"
