entry_name,entry_name_code,date,adj_day_of_year,quality,row,col,plt_id,test_loc
DLFPS-340/3549,42,2019-04-17,107,4,7,5,95,"Adelphia, NJ"
DLFPS-340/3549,42,2019-05-02,122,4,7,5,95,"Adelphia, NJ"
DLFPS-340/3549,42,2019-06-13,164,5,7,5,95,"Adelphia, NJ"
DLFPS-340/3549,42,2019-06-17,168,5,7,5,95,"Adelphia, NJ"
DLFPS-340/3549,42,2019-07-17,198,6,7,5,95,"Adelphia, NJ"
DLFPS-340/3549,42,2019-08-22,234,5,7,5,95,"Adelphia, NJ"
DLFPS-340/3549,42,2019-09-16,259,7,7,5,95,"Adelphia, NJ"
DLFPS-340/3549,42,2019-10-10,283,5,7,5,95,"Adelphia, NJ"
DLFPS-340/3549,42,2019-11-01,305,4,7,5,95,"Adelphia, NJ"
DLFPS-340/3549,42,2020-04-28,118,5,7,5,95,"Adelphia, NJ"
DLFPS-340/3549,42,2020-05-18,138,4,7,5,95,"Adelphia, NJ"
DLFPS-340/3549,42,2020-06-17,168,5,7,5,95,"Adelphia, NJ"
DLFPS-340/3549,42,2020-07-15,196,6,7,5,95,"Adelphia, NJ"
DLFPS-340/3549,42,2020-08-06,218,7,7,5,95,"Adelphia, NJ"
DLFPS-340/3549,42,2020-09-02,245,6,7,5,95,"Adelphia, NJ"
DLFPS-340/3549,42,2020-10-15,288,4,7,5,95,"Adelphia, NJ"
DLFPS-340/3549,42,2020-11-05,309,5,7,5,95,"Adelphia, NJ"
DLFPS-340/3549,42,2020-10-15,288,3,7,5,95,"Adelphia, NJ"
DLFPS-340/3549,42,2020-10-23,296,3,7,5,95,"Adelphia, NJ"
DLFPS-340/3549,42,2021-03-30,89,3,7,5,95,"Adelphia, NJ"
DLFPS-340/3549,42,2021-04-22,112,5,7,5,95,"Adelphia, NJ"
DLFPS-340/3549,42,2021-05-28,148,5,7,5,95,"Adelphia, NJ"
DLFPS-340/3549,42,2021-06-11,162,5,7,5,95,"Adelphia, NJ"
DLFPS-340/3549,42,2021-07-13,194,7,7,5,95,"Adelphia, NJ"
DLFPS-340/3549,42,2021-08-11,223,7,7,5,95,"Adelphia, NJ"
DLFPS-340/3549,42,2021-09-17,260,5,7,5,95,"Adelphia, NJ"
DLFPS-340/3549,42,2021-10-13,286,4,7,5,95,"Adelphia, NJ"
DLFPS-340/3549,42,2021-11-18,322,5,7,5,95,"Adelphia, NJ"
New Moon (PST-K15-177),65,2018-04-18,108,3,6,5,86,"Adelphia, NJ"
New Moon (PST-K15-177),65,2018-05-10,130,5,6,5,86,"Adelphia, NJ"
New Moon (PST-K15-177),65,2018-06-07,158,5,6,5,86,"Adelphia, NJ"
New Moon (PST-K15-177),65,2018-07-17,198,5,6,5,86,"Adelphia, NJ"
New Moon (PST-K15-177),65,2018-08-15,227,6,6,5,86,"Adelphia, NJ"
New Moon (PST-K15-177),65,2018-09-12,255,5,6,5,86,"Adelphia, NJ"
New Moon (PST-K15-177),65,2018-10-02,275,5,6,5,86,"Adelphia, NJ"
New Moon (PST-K15-177),65,2018-11-09,313,5,6,5,86,"Adelphia, NJ"
New Moon (PST-K15-177),65,2019-04-17,107,4,6,5,86,"Adelphia, NJ"
New Moon (PST-K15-177),65,2019-05-02,122,5,6,5,86,"Adelphia, NJ"
New Moon (PST-K15-177),65,2019-06-13,164,5,6,5,86,"Adelphia, NJ"
New Moon (PST-K15-177),65,2019-06-17,168,5,6,5,86,"Adelphia, NJ"
New Moon (PST-K15-177),65,2019-07-17,198,4,6,5,86,"Adelphia, NJ"
New Moon (PST-K15-177),65,2019-08-22,234,4,6,5,86,"Adelphia, NJ"
New Moon (PST-K15-177),65,2019-09-16,259,4,6,5,86,"Adelphia, NJ"
New Moon (PST-K15-177),65,2019-10-10,283,3,6,5,86,"Adelphia, NJ"
New Moon (PST-K15-177),65,2019-11-01,305,4,6,5,86,"Adelphia, NJ"
New Moon (PST-K15-177),65,2020-04-28,118,4,6,5,86,"Adelphia, NJ"
New Moon (PST-K15-177),65,2020-05-18,138,2,6,5,86,"Adelphia, NJ"
New Moon (PST-K15-177),65,2020-06-17,168,3,6,5,86,"Adelphia, NJ"
New Moon (PST-K15-177),65,2020-07-15,196,2,6,5,86,"Adelphia, NJ"
New Moon (PST-K15-177),65,2020-08-06,218,2,6,5,86,"Adelphia, NJ"
New Moon (PST-K15-177),65,2020-09-02,245,4,6,5,86,"Adelphia, NJ"
New Moon (PST-K15-177),65,2020-10-15,288,1,6,5,86,"Adelphia, NJ"
New Moon (PST-K15-177),65,2020-11-05,309,4,6,5,86,"Adelphia, NJ"
New Moon (PST-K15-177),65,2020-10-15,288,1,6,5,86,"Adelphia, NJ"
New Moon (PST-K15-177),65,2020-10-23,296,3,6,5,86,"Adelphia, NJ"
New Moon (PST-K15-177),65,2021-03-30,89,1,6,5,86,"Adelphia, NJ"
New Moon (PST-K15-177),65,2021-04-22,112,2,6,5,86,"Adelphia, NJ"
New Moon (PST-K15-177),65,2021-05-28,148,1,6,5,86,"Adelphia, NJ"
New Moon (PST-K15-177),65,2021-06-11,162,2,6,5,86,"Adelphia, NJ"
New Moon (PST-K15-177),65,2021-07-13,194,3,6,5,86,"Adelphia, NJ"
New Moon (PST-K15-177),65,2021-08-11,223,2,6,5,86,"Adelphia, NJ"
New Moon (PST-K15-177),65,2021-09-17,260,2,6,5,86,"Adelphia, NJ"
New Moon (PST-K15-177),65,2021-10-13,286,2,6,5,86,"Adelphia, NJ"
New Moon (PST-K15-177),65,2021-11-18,322,4,6,5,86,"Adelphia, NJ"
A16-7,11,2018-04-18,108,3,5,5,65,"Adelphia, NJ"
A16-7,11,2018-05-10,130,4,5,5,65,"Adelphia, NJ"
A16-7,11,2018-06-07,158,6,5,5,65,"Adelphia, NJ"
A16-7,11,2018-07-17,198,5,5,5,65,"Adelphia, NJ"
A16-7,11,2018-08-15,227,5,5,5,65,"Adelphia, NJ"
A16-7,11,2018-09-12,255,4,5,5,65,"Adelphia, NJ"
A16-7,11,2018-10-02,275,4,5,5,65,"Adelphia, NJ"
A16-7,11,2018-11-09,313,4,5,5,65,"Adelphia, NJ"
A16-7,11,2019-04-17,107,3,5,5,65,"Adelphia, NJ"
A16-7,11,2019-05-02,122,4,5,5,65,"Adelphia, NJ"
A16-7,11,2019-06-13,164,4,5,5,65,"Adelphia, NJ"
A16-7,11,2019-06-17,168,4,5,5,65,"Adelphia, NJ"
A16-7,11,2019-07-17,198,5,5,5,65,"Adelphia, NJ"
A16-7,11,2019-08-22,234,5,5,5,65,"Adelphia, NJ"
A16-7,11,2019-09-16,259,6,5,5,65,"Adelphia, NJ"
A16-7,11,2019-10-10,283,4,5,5,65,"Adelphia, NJ"
A16-7,11,2019-11-01,305,6,5,5,65,"Adelphia, NJ"
A16-7,11,2020-04-28,118,4,5,5,65,"Adelphia, NJ"
A16-7,11,2020-05-18,138,4,5,5,65,"Adelphia, NJ"
A16-7,11,2020-06-17,168,5,5,5,65,"Adelphia, NJ"
A16-7,11,2020-07-15,196,5,5,5,65,"Adelphia, NJ"
A16-7,11,2020-08-06,218,6,5,5,65,"Adelphia, NJ"
A16-7,11,2020-09-02,245,5,5,5,65,"Adelphia, NJ"
A16-7,11,2020-10-15,288,3,5,5,65,"Adelphia, NJ"
A16-7,11,2020-11-05,309,4,5,5,65,"Adelphia, NJ"
A16-7,11,2020-10-15,288,4,5,5,65,"Adelphia, NJ"
A16-7,11,2020-10-23,296,3,5,5,65,"Adelphia, NJ"
A16-7,11,2021-03-30,89,3,5,5,65,"Adelphia, NJ"
A16-7,11,2021-04-22,112,4,5,5,65,"Adelphia, NJ"
A16-7,11,2021-05-28,148,3,5,5,65,"Adelphia, NJ"
A16-7,11,2021-06-11,162,4,5,5,65,"Adelphia, NJ"
A16-7,11,2021-07-13,194,7,5,5,65,"Adelphia, NJ"
A16-7,11,2021-08-11,223,5,5,5,65,"Adelphia, NJ"
A16-7,11,2021-09-17,260,3,5,5,65,"Adelphia, NJ"
A16-7,11,2021-10-13,286,5,5,5,65,"Adelphia, NJ"
A16-7,11,2021-11-18,322,5,5,5,65,"Adelphia, NJ"
DLFPS-340/3549,42,2018-04-18,108,4,4,5,56,"Adelphia, NJ"
DLFPS-340/3549,42,2018-05-10,130,6,4,5,56,"Adelphia, NJ"
DLFPS-340/3549,42,2018-06-07,158,5,4,5,56,"Adelphia, NJ"
DLFPS-340/3549,42,2018-07-17,198,4,4,5,56,"Adelphia, NJ"
DLFPS-340/3549,42,2018-08-15,227,5,4,5,56,"Adelphia, NJ"
DLFPS-340/3549,42,2018-09-12,255,3,4,5,56,"Adelphia, NJ"
DLFPS-340/3549,42,2018-10-02,275,2,4,5,56,"Adelphia, NJ"
DLFPS-340/3549,42,2018-11-09,313,2,4,5,56,"Adelphia, NJ"
DLFPS-340/3549,42,2019-04-17,107,3,4,5,56,"Adelphia, NJ"
DLFPS-340/3549,42,2019-05-02,122,3,4,5,56,"Adelphia, NJ"
DLFPS-340/3549,42,2019-06-13,164,3,4,5,56,"Adelphia, NJ"
DLFPS-340/3549,42,2019-06-17,168,4,4,5,56,"Adelphia, NJ"
DLFPS-340/3549,42,2019-07-17,198,4,4,5,56,"Adelphia, NJ"
DLFPS-340/3549,42,2019-08-22,234,3,4,5,56,"Adelphia, NJ"
DLFPS-340/3549,42,2019-09-16,259,2,4,5,56,"Adelphia, NJ"
DLFPS-340/3549,42,2019-10-10,283,2,4,5,56,"Adelphia, NJ"
DLFPS-340/3549,42,2019-11-01,305,2,4,5,56,"Adelphia, NJ"
DLFPS-340/3549,42,2020-04-28,118,4,4,5,56,"Adelphia, NJ"
DLFPS-340/3549,42,2020-05-18,138,4,4,5,56,"Adelphia, NJ"
DLFPS-340/3549,42,2020-06-17,168,4,4,5,56,"Adelphia, NJ"
DLFPS-340/3549,42,2020-07-15,196,5,4,5,56,"Adelphia, NJ"
DLFPS-340/3549,42,2020-08-06,218,3,4,5,56,"Adelphia, NJ"
DLFPS-340/3549,42,2020-09-02,245,3,4,5,56,"Adelphia, NJ"
DLFPS-340/3549,42,2020-10-15,288,2,4,5,56,"Adelphia, NJ"
DLFPS-340/3549,42,2020-11-05,309,4,4,5,56,"Adelphia, NJ"
DLFPS-340/3549,42,2020-10-15,288,3,4,5,56,"Adelphia, NJ"
DLFPS-340/3549,42,2020-10-23,296,3,4,5,56,"Adelphia, NJ"
DLFPS-340/3549,42,2021-03-30,89,4,4,5,56,"Adelphia, NJ"
DLFPS-340/3549,42,2021-04-22,112,8,4,5,56,"Adelphia, NJ"
DLFPS-340/3549,42,2021-05-28,148,6,4,5,56,"Adelphia, NJ"
DLFPS-340/3549,42,2021-06-11,162,4,4,5,56,"Adelphia, NJ"
DLFPS-340/3549,42,2021-07-13,194,4,4,5,56,"Adelphia, NJ"
DLFPS-340/3549,42,2021-08-11,223,4,4,5,56,"Adelphia, NJ"
DLFPS-340/3549,42,2021-09-17,260,2,4,5,56,"Adelphia, NJ"
DLFPS-340/3549,42,2021-10-13,286,2,4,5,56,"Adelphia, NJ"
DLFPS-340/3549,42,2021-11-18,322,5,4,5,56,"Adelphia, NJ"
Orion (PST-K13-143),67,2018-04-18,108,1,3,5,35,"Adelphia, NJ"
Orion (PST-K13-143),67,2018-05-10,130,2,3,5,35,"Adelphia, NJ"
Orion (PST-K13-143),67,2018-06-07,158,4,3,5,35,"Adelphia, NJ"
Orion (PST-K13-143),67,2018-07-17,198,5,3,5,35,"Adelphia, NJ"
Orion (PST-K13-143),67,2018-08-15,227,4,3,5,35,"Adelphia, NJ"
Orion (PST-K13-143),67,2018-09-12,255,4,3,5,35,"Adelphia, NJ"
Orion (PST-K13-143),67,2018-10-02,275,5,3,5,35,"Adelphia, NJ"
Orion (PST-K13-143),67,2018-11-09,313,4,3,5,35,"Adelphia, NJ"
Orion (PST-K13-143),67,2019-04-17,107,4,3,5,35,"Adelphia, NJ"
Orion (PST-K13-143),67,2019-05-02,122,4,3,5,35,"Adelphia, NJ"
Orion (PST-K13-143),67,2019-06-13,164,5,3,5,35,"Adelphia, NJ"
Orion (PST-K13-143),67,2019-06-17,168,6,3,5,35,"Adelphia, NJ"
Orion (PST-K13-143),67,2019-07-17,198,6,3,5,35,"Adelphia, NJ"
Orion (PST-K13-143),67,2019-08-22,234,4,3,5,35,"Adelphia, NJ"
Orion (PST-K13-143),67,2019-09-16,259,3,3,5,35,"Adelphia, NJ"
Orion (PST-K13-143),67,2019-10-10,283,3,3,5,35,"Adelphia, NJ"
Orion (PST-K13-143),67,2019-11-01,305,2,3,5,35,"Adelphia, NJ"
Orion (PST-K13-143),67,2020-04-28,118,3,3,5,35,"Adelphia, NJ"
Orion (PST-K13-143),67,2020-05-18,138,4,3,5,35,"Adelphia, NJ"
Orion (PST-K13-143),67,2020-06-17,168,3,3,5,35,"Adelphia, NJ"
Orion (PST-K13-143),67,2020-07-15,196,5,3,5,35,"Adelphia, NJ"
Orion (PST-K13-143),67,2020-08-06,218,6,3,5,35,"Adelphia, NJ"
Orion (PST-K13-143),67,2020-09-02,245,5,3,5,35,"Adelphia, NJ"
Orion (PST-K13-143),67,2020-10-15,288,4,3,5,35,"Adelphia, NJ"
Orion (PST-K13-143),67,2020-11-05,309,5,3,5,35,"Adelphia, NJ"
Orion (PST-K13-143),67,2020-10-15,288,5,3,5,35,"Adelphia, NJ"
Orion (PST-K13-143),67,2020-10-23,296,3,3,5,35,"Adelphia, NJ"
Orion (PST-K13-143),67,2021-03-30,89,4,3,5,35,"Adelphia, NJ"
Orion (PST-K13-143),67,2021-04-22,112,6,3,5,35,"Adelphia, NJ"
Orion (PST-K13-143),67,2021-05-28,148,4,3,5,35,"Adelphia, NJ"
Orion (PST-K13-143),67,2021-06-11,162,4,3,5,35,"Adelphia, NJ"
Orion (PST-K13-143),67,2021-07-13,194,6,3,5,35,"Adelphia, NJ"
Orion (PST-K13-143),67,2021-08-11,223,4,3,5,35,"Adelphia, NJ"
Orion (PST-K13-143),67,2021-09-17,260,3,3,5,35,"Adelphia, NJ"
Orion (PST-K13-143),67,2021-10-13,286,4,3,5,35,"Adelphia, NJ"
Orion (PST-K13-143),67,2021-11-18,322,5,3,5,35,"Adelphia, NJ"
BAR PP 79494,23,2018-04-18,108,2,2,5,26,"Adelphia, NJ"
BAR PP 79494,23,2018-05-10,130,3,2,5,26,"Adelphia, NJ"
BAR PP 79494,23,2018-06-07,158,5,2,5,26,"Adelphia, NJ"
BAR PP 79494,23,2018-07-17,198,6,2,5,26,"Adelphia, NJ"
BAR PP 79494,23,2018-08-15,227,6,2,5,26,"Adelphia, NJ"
BAR PP 79494,23,2018-09-12,255,4,2,5,26,"Adelphia, NJ"
BAR PP 79494,23,2018-10-02,275,5,2,5,26,"Adelphia, NJ"
BAR PP 79494,23,2018-11-09,313,4,2,5,26,"Adelphia, NJ"
BAR PP 79494,23,2019-04-17,107,3,2,5,26,"Adelphia, NJ"
BAR PP 79494,23,2019-05-02,122,4,2,5,26,"Adelphia, NJ"
BAR PP 79494,23,2019-06-13,164,5,2,5,26,"Adelphia, NJ"
BAR PP 79494,23,2019-06-17,168,5,2,5,26,"Adelphia, NJ"
BAR PP 79494,23,2019-07-17,198,5,2,5,26,"Adelphia, NJ"
BAR PP 79494,23,2019-08-22,234,6,2,5,26,"Adelphia, NJ"
BAR PP 79494,23,2019-09-16,259,6,2,5,26,"Adelphia, NJ"
BAR PP 79494,23,2019-10-10,283,4,2,5,26,"Adelphia, NJ"
BAR PP 79494,23,2019-11-01,305,6,2,5,26,"Adelphia, NJ"
BAR PP 79494,23,2020-04-28,118,4,2,5,26,"Adelphia, NJ"
BAR PP 79494,23,2020-05-18,138,2,2,5,26,"Adelphia, NJ"
BAR PP 79494,23,2020-06-17,168,5,2,5,26,"Adelphia, NJ"
BAR PP 79494,23,2020-07-15,196,6,2,5,26,"Adelphia, NJ"
BAR PP 79494,23,2020-08-06,218,7,2,5,26,"Adelphia, NJ"
BAR PP 79494,23,2020-09-02,245,5,2,5,26,"Adelphia, NJ"
BAR PP 79494,23,2020-10-15,288,5,2,5,26,"Adelphia, NJ"
BAR PP 79494,23,2020-11-05,309,5,2,5,26,"Adelphia, NJ"
BAR PP 79494,23,2020-10-15,288,5,2,5,26,"Adelphia, NJ"
BAR PP 79494,23,2020-10-23,296,6,2,5,26,"Adelphia, NJ"
BAR PP 79494,23,2021-03-30,89,2,2,5,26,"Adelphia, NJ"
BAR PP 79494,23,2021-04-22,112,3,2,5,26,"Adelphia, NJ"
BAR PP 79494,23,2021-05-28,148,2,2,5,26,"Adelphia, NJ"
BAR PP 79494,23,2021-06-11,162,5,2,5,26,"Adelphia, NJ"
BAR PP 79494,23,2021-07-13,194,6,2,5,26,"Adelphia, NJ"
BAR PP 79494,23,2021-08-11,223,7,2,5,26,"Adelphia, NJ"
BAR PP 79494,23,2021-09-17,260,7,2,5,26,"Adelphia, NJ"
BAR PP 79494,23,2021-10-13,286,4,2,5,26,"Adelphia, NJ"
BAR PP 79494,23,2021-11-18,322,6,2,5,26,"Adelphia, NJ"
Blue Knight,30,2018-04-18,108,1,1,5,5,"Adelphia, NJ"
Blue Knight,30,2018-05-10,130,1,1,5,5,"Adelphia, NJ"
Blue Knight,30,2018-06-07,158,2,1,5,5,"Adelphia, NJ"
Blue Knight,30,2018-07-17,198,2,1,5,5,"Adelphia, NJ"
Blue Knight,30,2018-08-15,227,2,1,5,5,"Adelphia, NJ"
Blue Knight,30,2018-09-12,255,1,1,5,5,"Adelphia, NJ"
Blue Knight,30,2018-10-02,275,1,1,5,5,"Adelphia, NJ"
Blue Knight,30,2018-11-09,313,1,1,5,5,"Adelphia, NJ"
Blue Knight,30,2019-04-17,107,1,1,5,5,"Adelphia, NJ"
Blue Knight,30,2019-05-02,122,1,1,5,5,"Adelphia, NJ"
Blue Knight,30,2019-06-13,164,3,1,5,5,"Adelphia, NJ"
Blue Knight,30,2019-06-17,168,3,1,5,5,"Adelphia, NJ"
Blue Knight,30,2019-07-17,198,3,1,5,5,"Adelphia, NJ"
Blue Knight,30,2019-08-22,234,2,1,5,5,"Adelphia, NJ"
Blue Knight,30,2019-09-16,259,2,1,5,5,"Adelphia, NJ"
Blue Knight,30,2019-10-10,283,2,1,5,5,"Adelphia, NJ"
Blue Knight,30,2019-11-01,305,1,1,5,5,"Adelphia, NJ"
Blue Knight,30,2020-04-28,118,3,1,5,5,"Adelphia, NJ"
Blue Knight,30,2020-05-18,138,3,1,5,5,"Adelphia, NJ"
Blue Knight,30,2020-06-17,168,3,1,5,5,"Adelphia, NJ"
Blue Knight,30,2020-07-15,196,4,1,5,5,"Adelphia, NJ"
Blue Knight,30,2020-08-06,218,3,1,5,5,"Adelphia, NJ"
Blue Knight,30,2020-09-02,245,3,1,5,5,"Adelphia, NJ"
Blue Knight,30,2020-10-15,288,4,1,5,5,"Adelphia, NJ"
Blue Knight,30,2020-11-05,309,4,1,5,5,"Adelphia, NJ"
Blue Knight,30,2020-10-15,288,3,1,5,5,"Adelphia, NJ"
Blue Knight,30,2020-10-23,296,3,1,5,5,"Adelphia, NJ"
Blue Knight,30,2021-03-30,89,3,1,5,5,"Adelphia, NJ"
Blue Knight,30,2021-04-22,112,4,1,5,5,"Adelphia, NJ"
Blue Knight,30,2021-05-28,148,4,1,5,5,"Adelphia, NJ"
Blue Knight,30,2021-06-11,162,4,1,5,5,"Adelphia, NJ"
Blue Knight,30,2021-07-13,194,5,1,5,5,"Adelphia, NJ"
Blue Knight,30,2021-08-11,223,4,1,5,5,"Adelphia, NJ"
Blue Knight,30,2021-09-17,260,5,1,5,5,"Adelphia, NJ"
Blue Knight,30,2021-10-13,286,3,1,5,5,"Adelphia, NJ"
Blue Knight,30,2021-11-18,322,3,1,5,5,"Adelphia, NJ"
DLFPS-340/3438,35,2018-04-18,108,6,18,6,265,"Adelphia, NJ"
DLFPS-340/3438,35,2018-05-10,130,7,18,6,265,"Adelphia, NJ"
DLFPS-340/3438,35,2018-06-07,158,6,18,6,265,"Adelphia, NJ"
DLFPS-340/3438,35,2018-07-17,198,6,18,6,265,"Adelphia, NJ"
DLFPS-340/3438,35,2018-08-15,227,5,18,6,265,"Adelphia, NJ"
DLFPS-340/3438,35,2018-09-12,255,4,18,6,265,"Adelphia, NJ"
DLFPS-340/3438,35,2018-10-02,275,4,18,6,265,"Adelphia, NJ"
DLFPS-340/3438,35,2018-11-09,313,4,18,6,265,"Adelphia, NJ"
DLFPS-340/3438,35,2019-04-17,107,4,18,6,265,"Adelphia, NJ"
DLFPS-340/3438,35,2019-05-02,122,4,18,6,265,"Adelphia, NJ"
DLFPS-340/3438,35,2019-06-13,164,4,18,6,265,"Adelphia, NJ"
DLFPS-340/3438,35,2019-06-17,168,5,18,6,265,"Adelphia, NJ"
DLFPS-340/3438,35,2019-07-17,198,6,18,6,265,"Adelphia, NJ"
DLFPS-340/3438,35,2019-08-22,234,5,18,6,265,"Adelphia, NJ"
DLFPS-340/3438,35,2019-09-16,259,6,18,6,265,"Adelphia, NJ"
DLFPS-340/3438,35,2019-10-10,283,5,18,6,265,"Adelphia, NJ"
DLFPS-340/3438,35,2019-11-01,305,7,18,6,265,"Adelphia, NJ"
DLFPS-340/3438,35,2020-04-28,118,7,18,6,265,"Adelphia, NJ"
DLFPS-340/3438,35,2020-05-18,138,7,18,6,265,"Adelphia, NJ"
DLFPS-340/3438,35,2020-06-17,168,5,18,6,265,"Adelphia, NJ"
DLFPS-340/3438,35,2020-07-15,196,6,18,6,265,"Adelphia, NJ"
DLFPS-340/3438,35,2020-08-06,218,8,18,6,265,"Adelphia, NJ"
DLFPS-340/3438,35,2020-09-02,245,5,18,6,265,"Adelphia, NJ"
DLFPS-340/3438,35,2020-10-15,288,5,18,6,265,"Adelphia, NJ"
DLFPS-340/3438,35,2020-11-05,309,7,18,6,265,"Adelphia, NJ"
DLFPS-340/3438,35,2020-10-15,288,6,18,6,265,"Adelphia, NJ"
DLFPS-340/3438,35,2020-10-23,296,5,18,6,265,"Adelphia, NJ"
DLFPS-340/3438,35,2021-03-30,89,5,18,6,265,"Adelphia, NJ"
DLFPS-340/3438,35,2021-04-22,112,7,18,6,265,"Adelphia, NJ"
DLFPS-340/3438,35,2021-05-28,148,5,18,6,265,"Adelphia, NJ"
DLFPS-340/3438,35,2021-06-11,162,5,18,6,265,"Adelphia, NJ"
DLFPS-340/3438,35,2021-07-13,194,6,18,6,265,"Adelphia, NJ"
DLFPS-340/3438,35,2021-08-11,223,5,18,6,265,"Adelphia, NJ"
DLFPS-340/3438,35,2021-09-17,260,4,18,6,265,"Adelphia, NJ"
DLFPS-340/3438,35,2021-10-13,286,6,18,6,265,"Adelphia, NJ"
DLFPS-340/3438,35,2021-11-18,322,6,18,6,265,"Adelphia, NJ"
AKB3128,13,2018-04-18,108,5,17,6,246,"Adelphia, NJ"
AKB3128,13,2018-05-10,130,5,17,6,246,"Adelphia, NJ"
AKB3128,13,2018-06-07,158,4,17,6,246,"Adelphia, NJ"
AKB3128,13,2018-07-17,198,5,17,6,246,"Adelphia, NJ"
AKB3128,13,2018-08-15,227,6,17,6,246,"Adelphia, NJ"
AKB3128,13,2018-09-12,255,6,17,6,246,"Adelphia, NJ"
AKB3128,13,2018-10-02,275,7,17,6,246,"Adelphia, NJ"
AKB3128,13,2018-11-09,313,8,17,6,246,"Adelphia, NJ"
AKB3128,13,2019-04-17,107,7,17,6,246,"Adelphia, NJ"
AKB3128,13,2019-05-02,122,6,17,6,246,"Adelphia, NJ"
AKB3128,13,2019-06-13,164,5,17,6,246,"Adelphia, NJ"
AKB3128,13,2019-06-17,168,3,17,6,246,"Adelphia, NJ"
AKB3128,13,2019-07-17,198,5,17,6,246,"Adelphia, NJ"
AKB3128,13,2019-08-22,234,5,17,6,246,"Adelphia, NJ"
AKB3128,13,2019-09-16,259,7,17,6,246,"Adelphia, NJ"
AKB3128,13,2019-10-10,283,4,17,6,246,"Adelphia, NJ"
AKB3128,13,2019-11-01,305,5,17,6,246,"Adelphia, NJ"
AKB3128,13,2020-04-28,118,6,17,6,246,"Adelphia, NJ"
AKB3128,13,2020-05-18,138,7,17,6,246,"Adelphia, NJ"
AKB3128,13,2020-06-17,168,4,17,6,246,"Adelphia, NJ"
AKB3128,13,2020-07-15,196,6,17,6,246,"Adelphia, NJ"
AKB3128,13,2020-08-06,218,8,17,6,246,"Adelphia, NJ"
AKB3128,13,2020-09-02,245,8,17,6,246,"Adelphia, NJ"
AKB3128,13,2020-10-15,288,4,17,6,246,"Adelphia, NJ"
AKB3128,13,2020-11-05,309,6,17,6,246,"Adelphia, NJ"
AKB3128,13,2020-10-15,288,5,17,6,246,"Adelphia, NJ"
AKB3128,13,2020-10-23,296,6,17,6,246,"Adelphia, NJ"
AKB3128,13,2021-03-30,89,7,17,6,246,"Adelphia, NJ"
AKB3128,13,2021-04-22,112,7,17,6,246,"Adelphia, NJ"
AKB3128,13,2021-05-28,148,3,17,6,246,"Adelphia, NJ"
AKB3128,13,2021-06-11,162,4,17,6,246,"Adelphia, NJ"
AKB3128,13,2021-07-13,194,7,17,6,246,"Adelphia, NJ"
AKB3128,13,2021-08-11,223,6,17,6,246,"Adelphia, NJ"
AKB3128,13,2021-09-17,260,5,17,6,246,"Adelphia, NJ"
AKB3128,13,2021-10-13,286,5,17,6,246,"Adelphia, NJ"
AKB3128,13,2021-11-18,322,7,17,6,246,"Adelphia, NJ"
DLFPS-340/3550,43,2018-04-18,108,3,16,6,235,"Adelphia, NJ"
DLFPS-340/3550,43,2018-05-10,130,4,16,6,235,"Adelphia, NJ"
DLFPS-340/3550,43,2018-06-07,158,5,16,6,235,"Adelphia, NJ"
DLFPS-340/3550,43,2018-07-17,198,6,16,6,235,"Adelphia, NJ"
DLFPS-340/3550,43,2018-08-15,227,6,16,6,235,"Adelphia, NJ"
DLFPS-340/3550,43,2018-09-12,255,7,16,6,235,"Adelphia, NJ"
DLFPS-340/3550,43,2018-10-02,275,8,16,6,235,"Adelphia, NJ"
DLFPS-340/3550,43,2018-11-09,313,7,16,6,235,"Adelphia, NJ"
DLFPS-340/3550,43,2019-04-17,107,7,16,6,235,"Adelphia, NJ"
DLFPS-340/3550,43,2019-05-02,122,6,16,6,235,"Adelphia, NJ"
DLFPS-340/3550,43,2019-06-13,164,8,16,6,235,"Adelphia, NJ"
DLFPS-340/3550,43,2019-06-17,168,8,16,6,235,"Adelphia, NJ"
DLFPS-340/3550,43,2019-07-17,198,9,16,6,235,"Adelphia, NJ"
DLFPS-340/3550,43,2019-08-22,234,8,16,6,235,"Adelphia, NJ"
DLFPS-340/3550,43,2019-09-16,259,8,16,6,235,"Adelphia, NJ"
DLFPS-340/3550,43,2019-10-10,283,6,16,6,235,"Adelphia, NJ"
DLFPS-340/3550,43,2019-11-01,305,6,16,6,235,"Adelphia, NJ"
DLFPS-340/3550,43,2020-04-28,118,7,16,6,235,"Adelphia, NJ"
DLFPS-340/3550,43,2020-05-18,138,7,16,6,235,"Adelphia, NJ"
DLFPS-340/3550,43,2020-06-17,168,6,16,6,235,"Adelphia, NJ"
DLFPS-340/3550,43,2020-07-15,196,7,16,6,235,"Adelphia, NJ"
DLFPS-340/3550,43,2020-08-06,218,9,16,6,235,"Adelphia, NJ"
DLFPS-340/3550,43,2020-09-02,245,8,16,6,235,"Adelphia, NJ"
DLFPS-340/3550,43,2020-10-15,288,6,16,6,235,"Adelphia, NJ"
DLFPS-340/3550,43,2020-11-05,309,6,16,6,235,"Adelphia, NJ"
DLFPS-340/3550,43,2020-10-15,288,6,16,6,235,"Adelphia, NJ"
DLFPS-340/3550,43,2020-10-23,296,7,16,6,235,"Adelphia, NJ"
DLFPS-340/3550,43,2021-03-30,89,5,16,6,235,"Adelphia, NJ"
