RATING_EVENT_CODE,BETA,PLOC_CODE,PLOC_EFF,ENTRY_CODE,ENTRY_EFF,THETA,QUALITY
4,0.40000000000000013,29,-0.009971669924242116,6,0.9356852681527366,0.9257135982284944,8
5,0.8,29,-0.3625178871268777,6,0.9356852681527366,0.5731673810258588,4
2,-0.4,29,-0.16885781797275806,6,0.9356852681527366,0.7668274501799786,6
2,-0.4,29,-0.5611524449565966,6,0.9356852681527366,0.37453282319614,5
1,-0.8,29,-0.47005609990218955,6,0.9356852681527366,0.465629168250547,7
5,0.8,29,-0.4431631510261035,6,0.9356852681527366,0.4925221171266331,6
4,0.40000000000000013,29,-0.012213681608070959,6,0.9356852681527366,0.9234715865446657,4
3,0.0,29,-0.18491450611302865,6,0.9356852681527366,0.7507707620397079,7
4,0.40000000000000013,29,-0.5574697667416271,6,0.9356852681527366,0.3782155014111095,6
3,0.0,29,-0.34953142690515715,6,0.9356852681527366,0.5861538412475794,7
3,0.0,29,0.07300788796205582,6,0.9356852681527366,1.0086931561147923,6
3,0.0,29,0.11930777518977265,6,0.9356852681527366,1.0549930433425092,7
1,-0.8,29,-0.2773402248061147,6,0.9356852681527366,0.6583450433466218,8
2,-0.4,29,-0.23810028438524883,6,0.9356852681527366,0.6975849837674877,4
1,-0.8,29,0.41250046117912675,6,0.9356852681527366,1.3481857293318633,8
3,0.0,29,-0.25415028422581465,6,0.9356852681527366,0.6815349839269219,6
5,0.8,29,-0.16310853606248166,6,0.9356852681527366,0.7725767320902549,3
1,-0.8,29,0.1748958787595411,6,0.9356852681527366,1.1105811469122777,6
1,-0.8,29,-0.5349961239305909,6,0.9356852681527366,0.40068914422214563,7
3,0.0,29,0.010378550438725376,6,0.9356852681527366,0.9460638185914619,8
4,0.40000000000000013,29,-0.10289834752599775,6,0.9356852681527366,0.8327869206267389,6
2,-0.4,29,-0.304344790473893,6,0.9356852681527366,0.6313404776788436,8
4,0.40000000000000013,29,0.0451126004009785,6,0.9356852681527366,0.9807978685537151,6
5,0.8,29,0.09417266734859014,6,0.9356852681527366,1.0298579355013266,4
5,0.8,29,-0.0865407168493974,6,0.9356852681527366,0.8491445513033391,7
5,0.8,29,-0.23607162559221745,6,0.9356852681527366,0.6996136425605191,5
1,-0.8,29,-0.34211386364518814,6,0.9356852681527366,0.5935714045075484,9
1,-0.8,29,-0.396720744009739,6,0.9356852681527366,0.5389645241429976,8
5,0.8,29,-0.1559249237778169,6,0.9356852681527366,0.7797603443749197,4
1,-0.8,29,-0.23063732869370704,6,0.9356852681527366,0.7050479394590295,7
2,-0.4,3,-0.15780825924222758,4,0.4182554732941372,0.2604472140519096,6
1,-0.8,3,-0.2173504108722687,4,0.4182554732941372,0.2009050624218685,5
3,0.0,3,0.03100921692405839,4,0.4182554732941372,0.4492646902181956,5
5,0.8,3,-0.2525161059152352,4,0.4182554732941372,0.165739367378902,3
5,0.8,3,-0.18793377530404395,4,0.4182554732941372,0.23032169799009325,2
4,0.40000000000000013,3,-0.037683740565061685,4,0.4182554732941372,0.3805717327290755,5
5,0.8,3,-0.4875946297006108,4,0.4182554732941372,-0.06933915640647359,3
2,-0.4,3,-0.23586603893598587,4,0.4182554732941372,0.18238943435815133,5
4,0.40000000000000013,3,-0.26708298167305705,4,0.4182554732941372,0.15117249162108015,4
3,0.0,3,-0.0892701776077105,4,0.4182554732941372,0.3289852956864267,7
2,-0.4,3,0.23598452178940027,4,0.4182554732941372,0.6542399950835375,6
4,0.40000000000000013,3,-0.4215775078101277,4,0.4182554732941372,-0.003322034515990502,7
1,-0.8,3,-0.16021909864475706,4,0.4182554732941372,0.2580363746493801,7
5,0.8,3,-0.6137543269305311,4,0.4182554732941372,-0.1954988536363939,4
1,-0.8,3,-0.17229075586537698,4,0.4182554732941372,0.24596471742876022,6
4,0.40000000000000013,3,-0.1532616882535768,4,0.4182554732941372,0.26499378504056037,3
3,0.0,3,-0.7295667174348079,4,0.4182554732941372,-0.31131124414067074,8
3,0.0,3,-0.1640059404067283,4,0.4182554732941372,0.2542495328874089,8
5,0.8,3,-0.11004026940368244,4,0.4182554732941372,0.30821520389045476,6
1,-0.8,3,-0.22505022903044267,4,0.4182554732941372,0.19320524426369454,5
3,0.0,3,-0.373599827823367,4,0.4182554732941372,0.04465564547077022,6
2,-0.4,3,-0.23831192562984713,4,0.4182554732941372,0.17994354766429008,5
1,-0.8,3,-0.2571531471655449,4,0.4182554732941372,0.16110232612859232,6
1,-0.8,3,0.09028876488918175,4,0.4182554732941372,0.508544238183319,5
4,0.40000000000000013,3,-0.02428544636408808,4,0.4182554732941372,0.3939700269300491,6
1,-0.8,3,-0.5453977829996444,4,0.4182554732941372,-0.12714230970550716,6
2,-0.4,3,-0.10544190421740306,4,0.4182554732941372,0.31281356907673413,5
1,-0.8,3,-0.24685019529376043,4,0.4182554732941372,0.17140527800037678,7
1,-0.8,3,-0.3071613420877458,4,0.4182554732941372,0.11109413120639139,8
4,0.40000000000000013,3,-0.2681031225593017,4,0.4182554732941372,0.15015235073483552,6
4,0.40000000000000013,3,-0.04896619788606538,4,0.4182554732941372,0.3692892754080718,7
5,0.8,3,-0.18126472579205954,4,0.4182554732941372,0.23699074750207766,5
2,-0.4,3,-0.17111696619354383,4,0.4182554732941372,0.24713850710059337,5
2,-0.4,3,0.06320126150745159,4,0.4182554732941372,0.4814567348015888,6
1,-0.8,3,-0.02305522303912777,4,0.4182554732941372,0.39520025025500943,7
5,0.8,3,-0.14666406120394232,4,0.4182554732941372,0.2715914120901949,4
4,0.40000000000000013,3,0.5903956643652446,4,0.4182554732941372,1.0086511376593819,7
3,0.0,3,-0.3151548037222585,4,0.4182554732941372,0.10310066957187869,6
4,0.40000000000000013,3,-0.2120550851469848,4,0.4182554732941372,0.2062003881471524,5
3,0.0,3,0.0003821224892554542,4,0.4182554732941372,0.41863759578339266,5
3,0.0,3,-0.4155151696716899,4,0.4182554732941372,0.0027403036224473154,5
3,0.0,3,-0.08139589207075901,4,0.4182554732941372,0.3368595812233782,3
1,-0.8,3,-0.028401741456834745,4,0.4182554732941372,0.38985373183730243,8
2,-0.4,3,-0.20813715203296412,4,0.4182554732941372,0.21011832126117308,7
1,-0.8,3,-0.24786238714337594,4,0.4182554732941372,0.17039308615076126,9
3,0.0,3,-0.4184042288851426,4,0.4182554732941372,-0.0001487555910054117,4
5,0.8,3,-0.4230510836503271,4,0.4182554732941372,-0.004795610356189917,2
1,-0.8,3,-0.2555593149953404,4,0.4182554732941372,0.1626961582987968,6
1,-0.8,3,0.24045995001011183,4,0.4182554732941372,0.658715423304249,8
3,0.0,3,-0.3439024246919071,4,0.4182554732941372,0.07435304860223008,3
4,0.40000000000000013,3,-0.6923589578889005,4,0.4182554732941372,-0.27410348459476325,3
2,-0.4,3,-0.28335174775223226,4,0.4182554732941372,0.13490372554190494,7
4,0.40000000000000013,3,-0.053354847327934746,4,0.4182554732941372,0.36490062596620243,4
5,0.8,3,-0.49595646591424836,4,0.4182554732941372,-0.07770099262011115,3
5,0.8,3,-0.4588540322675281,4,0.4182554732941372,-0.040598558973390875,2
5,0.8,3,-0.5735616119200431,4,0.4182554732941372,-0.15530613862590587,4
1,-0.8,3,-0.5660549073970176,4,0.4182554732941372,-0.14779943410288038,5
1,-0.8,3,-0.533881490330593,4,0.4182554732941372,-0.11562601703645575,3
5,0.8,3,-0.5703359415127398,4,0.4182554732941372,-0.1520804682186026,5
1,-0.8,3,-0.35063478056390945,4,0.4182554732941372,0.06762069273022775,6
2,-0.4,11,-0.4558579610834512,4,0.4182554732941372,-0.03760248778931402,7
1,-0.8,11,-0.42844141284408904,4,0.4182554732941372,-0.010185939549951839,6
3,0.0,11,-0.26859332121798485,4,0.4182554732941372,0.14966215207615235,7
5,0.8,11,-0.42223453236563624,4,0.4182554732941372,-0.003979059071499036,2
5,0.8,11,-0.34384128092119703,4,0.4182554732941372,0.07441419237294017,3
4,0.40000000000000013,11,-0.2502329693022759,4,0.4182554732941372,0.1680225039918613,6
5,0.8,11,-0.7978375251983992,4,0.4182554732941372,-0.37958205190426203,3
2,-0.4,11,-0.13927919144655296,4,0.4182554732941372,0.2789762818475843,7
4,0.40000000000000013,11,0.010313154265512658,4,0.4182554732941372,0.42856862755964986,6
3,0.0,11,-1.0408052798393346,4,0.4182554732941372,-0.6225498065451973,2
2,-0.4,11,-0.21982759655750497,4,0.4182554732941372,0.19842787673663223,3
4,0.40000000000000013,11,-0.26996869872294293,4,0.4182554732941372,0.14828677457119427,6
1,-0.8,11,0.044042328111395135,4,0.4182554732941372,0.46229780140553234,5
5,0.8,11,-0.4474406344157956,4,0.4182554732941372,-0.02918516112165842,4
1,-0.8,11,-0.07217766119076155,4,0.4182554732941372,0.3460778121033756,9
4,0.40000000000000013,11,-0.32064242527930514,4,0.4182554732941372,0.09761304801483206,2
3,0.0,11,-0.3005858614533622,4,0.4182554732941372,0.11766961184077501,4
3,0.0,11,-0.1683931073231564,4,0.4182554732941372,0.2498623659709808,7
5,0.8,11,-0.023063552561659623,4,0.4182554732941372,0.39519192073247755,3
1,-0.8,11,0.08296975446471422,4,0.4182554732941372,0.5012252277588514,8
3,0.0,11,-0.23040628706931363,4,0.4182554732941372,0.18784918622482358,5
2,-0.4,11,-0.450597376514716,4,0.4182554732941372,-0.03234190322057878,4
1,-0.8,11,-0.4656425422065053,4,0.4182554732941372,-0.0473870689123681,3
1,-0.8,11,-0.19344437858957614,4,0.4182554732941372,0.22481109470456107,6
4,0.40000000000000013,11,-0.8098994639775949,4,0.4182554732941372,-0.39164399068345773,5
1,-0.8,11,-0.5698817250040176,4,0.4182554732941372,-0.15162625170988037,7
2,-0.4,11,0.24274271502157457,4,0.4182554732941372,0.6609981883157118,7
1,-0.8,11,-0.6291514557439919,4,0.4182554732941372,-0.2108959824498547,3
1,-0.8,11,-0.34541068464049746,4,0.4182554732941372,0.07284478865363975,7
4,0.40000000000000013,11,-0.4754109096234445,4,0.4182554732941372,-0.05715543632930731,4
4,0.40000000000000013,11,0.07928815499130626,4,0.4182554732941372,0.49754362828544346,5
5,0.8,11,-0.19414429152642884,4,0.4182554732941372,0.22411118176770836,3
2,-0.4,11,-0.20936679759894852,4,0.4182554732941372,0.20888867569518868,6
2,-0.4,11,-0.3747359097407367,4,0.4182554732941372,0.04351956355340053,6
1,-0.8,11,-0.24042111808292124,4,0.4182554732941372,0.17783435521121596,6
5,0.8,11,-0.37296291193673303,4,0.4182554732941372,0.04529256135740417,2
4,0.40000000000000013,11,-0.15234114909443375,4,0.4182554732941372,0.26591432419970346,5
3,0.0,11,-0.5262753919198734,4,0.4182554732941372,-0.10801991862573618,7
4,0.40000000000000013,11,-0.37923385326075665,4,0.4182554732941372,0.039021620033380555,3
3,0.0,11,-0.17180596547336038,4,0.4182554732941372,0.24644950782077682,8
3,0.0,11,-0.44372490481670934,4,0.4182554732941372,-0.02546943152257214,6
3,0.0,11,0.1302815629688599,4,0.4182554732941372,0.5485370362629971,6
1,-0.8,11,0.15675271653030676,4,0.4182554732941372,0.5750081898244439,8
2,-0.4,11,0.29773846671286963,4,0.4182554732941372,0.7159939400070068,8
1,-0.8,11,-0.5015549852469896,4,0.4182554732941372,-0.0832995119528524,7
3,0.0,11,-0.5789665959450685,4,0.4182554732941372,-0.1607111226509313,5
5,0.8,11,-0.6066086496506669,4,0.4182554732941372,-0.18835317635652965,4
1,-0.8,11,-0.1768376642366155,4,0.4182554732941372,0.2414178090575217,9
1,-0.8,11,-0.3161330424122055,4,0.4182554732941372,0.10212243088193168,9
3,0.0,11,0.2272815941809379,4,0.4182554732941372,0.6455370674750751,8
4,0.40000000000000013,11,-0.576755894475965,4,0.4182554732941372,-0.15850042118182778,3
2,-0.4,11,-0.02962887941659101,4,0.4182554732941372,0.38862659387754617,7
4,0.40000000000000013,11,-0.051013989254806075,4,0.4182554732941372,0.3672414840393311,6
5,0.8,11,-0.32543013094339673,4,0.4182554732941372,0.09282534235074047,6
5,0.8,11,-0.03413040177616819,4,0.4182554732941372,0.38412507151796904,4
5,0.8,11,0.08964530389173575,4,0.4182554732941372,0.507900777185873,7
1,-0.8,11,0.011991803476952917,4,0.4182554732941372,0.4302472767710901,6
1,-0.8,11,-0.33057891999617506,4,0.4182554732941372,0.08767655329796215,7
5,0.8,11,-0.3237850766601496,4,0.4182554732941372,0.0944703966339876,3
1,-0.8,11,-0.12058717157712556,4,0.4182554732941372,0.29766830171701164,6
2,-0.4,14,0.38537684883692785,4,0.4182554732941372,0.8036323221310651,9
1,-0.8,14,0.265546770389844,4,0.4182554732941372,0.6838022436839812,7
3,0.0,14,0.21831090198320918,4,0.4182554732941372,0.6365663752773464,8
5,0.8,14,0.2936656040962641,4,0.4182554732941372,0.7119210773904012,3
5,0.8,14,0.7481090344728067,4,0.4182554732941372,1.166364507766944,5
4,0.40000000000000013,14,0.6527598803212272,4,0.4182554732941372,1.0710153536153644,6
5,0.8,14,0.5025929276969172,4,0.4182554732941372,0.9208484009910545,6
2,-0.4,14,0.5672916249724338,4,0.4182554732941372,0.985547098266571,8
4,0.40000000000000013,14,0.3138522821928837,4,0.4182554732941372,0.7321077554870209,4
3,0.0,14,0.3291598996116224,4,0.4182554732941372,0.7474153729057595,5
2,-0.4,14,1.03761884554918,4,0.4182554732941372,1.4558743188433172,9
4,0.40000000000000013,14,0.05376091480523382,4,0.4182554732941372,0.472016388099371,5
1,-0.8,14,0.6335251848553248,4,0.4182554732941372,1.051780658149462,9
5,0.8,14,0.39289361098615694,4,0.4182554732941372,0.8111490842802942,5
1,-0.8,14,0.8590117337361207,4,0.4182554732941372,1.277267207030258,9
4,0.40000000000000013,14,0.4850683758400713,4,0.4182554732941372,0.9033238491342085,4
3,0.0,14,0.3156035166833203,4,0.4182554732941372,0.7338589899774575,8
3,0.0,14,0.2512240918766539,4,0.4182554732941372,0.6694795651707911,6
5,0.8,14,0.17885913302800183,4,0.4182554732941372,0.5971146063221391,4
1,-0.8,14,0.4784405138107852,4,0.4182554732941372,0.8966959871049224,7
3,0.0,14,0.5371278791054213,4,0.4182554732941372,0.9553833523995585,7
2,-0.4,14,0.3356227133657915,4,0.4182554732941372,0.7538781866599287,7
1,-0.8,14,0.537869509752673,4,0.4182554732941372,0.9561249830468102,8
1,-0.8,14,0.2499885551868415,4,0.4182554732941372,0.6682440284809787,8
4,0.40000000000000013,14,0.3277253492264059,4,0.4182554732941372,0.7459808225205431,4
1,-0.8,14,-0.35127980002539627,4,0.4182554732941372,0.06697567326874093,6
2,-0.4,14,0.7858830447551336,4,0.4182554732941372,1.2041385180492707,8
1,-0.8,14,0.5798181466358021,4,0.4182554732941372,0.9980736199299394,8
1,-0.8,14,0.9788400498503131,4,0.4182554732941372,1.3970955231444504,9
4,0.40000000000000013,14,0.26148378402133676,4,0.4182554732941372,0.6797392573154739,5
4,0.40000000000000013,14,-0.036031831243313994,4,0.4182554732941372,0.3822236420508232,6
5,0.8,14,0.5355428832413591,4,0.4182554732941372,0.9537983565354964,4
2,-0.4,14,0.369834120291667,4,0.4182554732941372,0.7880895935858042,5
2,-0.4,14,0.24531079891107663,4,0.4182554732941372,0.6635662722052138,8
1,-0.8,14,0.49930219807487236,4,0.4182554732941372,0.9175576713690096,9
5,0.8,14,0.30365437915077154,4,0.4182554732941372,0.7219098524449088,2
4,0.40000000000000013,14,0.6416982341124948,4,0.4182554732941372,1.059953707406632,6
3,0.0,14,0.1796993685771857,4,0.4182554732941372,0.5979548418713229,6
4,0.40000000000000013,14,-0.22253217268450642,4,0.4182554732941372,0.19572330060963078,3
3,0.0,14,0.6849321333363771,4,0.4182554732941372,1.1031876066305144,7
3,0.0,14,-0.07712680248992887,4,0.4182554732941372,0.34112867080420833,6
3,0.0,14,0.7854873363861771,4,0.4182554732941372,1.2037428096803142,9
1,-0.8,14,0.6391424957671302,4,0.4182554732941372,1.0573979690612674,8
2,-0.4,14,0.6569635603812887,4,0.4182554732941372,1.075219033675426,5
1,-0.8,14,0.26794265778730986,4,0.4182554732941372,0.6861981310814471,5
3,0.0,14,0.47392230054330386,4,0.4182554732941372,0.892177773837441,7
5,0.8,14,0.16036328590073823,4,0.4182554732941372,0.5786187591948755,4
1,-0.8,14,0.4652239575383018,4,0.4182554732941372,0.883479430832439,9
1,-0.8,14,0.2233223573577379,4,0.4182554732941372,0.6415778306518751,9
3,0.0,14,0.6415521784965453,4,0.4182554732941372,1.0598076517906825,5
4,0.40000000000000013,14,0.2698713881144239,4,0.4182554732941372,0.6881268614085612,6
2,-0.4,14,0.1493130657924311,4,0.4182554732941372,0.5675685390865683,8
4,0.40000000000000013,14,0.5853059987956806,4,0.4182554732941372,1.0035614720898178,6
5,0.8,14,0.5313598080014519,4,0.4182554732941372,0.9496152812955891,5
5,0.8,14,0.3252579763399221,4,0.4182554732941372,0.7435134496340593,6
5,0.8,14,0.6730476280249005,4,0.4182554732941372,1.0913031013190377,7
1,-0.8,14,0.6477929399428555,4,0.4182554732941372,1.0660484132369927,7
1,-0.8,14,0.7776658944478426,4,0.4182554732941372,1.1959213677419798,8
5,0.8,14,0.5598089403031055,4,0.4182554732941372,0.9780644135972427,8
1,-0.8,14,0.5270899709286827,4,0.4182554732941372,0.94534544422282,8
2,-0.4,4,-0.862198403742449,3,-0.06715300942841046,-0.9293514131708596,3
1,-0.8,4,-0.5709637235114812,3,-0.06715300942841046,-0.6381167329398916,7
3,0.0,4,-0.7934227651977781,3,-0.06715300942841046,-0.8605757746261886,2
5,0.8,4,-0.8350455267607875,3,-0.06715300942841046,-0.902198536189198,2
5,0.8,4,-0.825517823712455,3,-0.06715300942841046,-0.8926708331408655,2
4,0.40000000000000013,4,-0.8821652661671183,3,-0.06715300942841046,-0.9493182755955287,3
5,0.8,4,-0.5648541832436471,3,-0.06715300942841046,-0.6320071926720576,3
2,-0.4,4,-0.5755096255297201,3,-0.06715300942841046,-0.6426626349581306,5
4,0.40000000000000013,4,-0.7471648653238195,3,-0.06715300942841046,-0.8143178747522299,3
3,0.0,4,-0.6305588637273108,3,-0.06715300942841046,-0.6977118731557213,5
2,-0.4,4,-0.5786658406146213,3,-0.06715300942841046,-0.6458188500430317,3
4,0.40000000000000013,4,-0.7667193324230648,3,-0.06715300942841046,-0.8338723418514753,2
1,-0.8,4,-0.6237252112905224,3,-0.06715300942841046,-0.6908782207189328,4
5,0.8,4,-1.1447231250402028,3,-0.06715300942841046,-1.2118761344686133,3
1,-0.8,4,-0.2248828596782908,3,-0.06715300942841046,-0.29203586910670126,6
4,0.40000000000000013,4,-0.5130217082566395,3,-0.06715300942841046,-0.58017471768505,2
3,0.0,4,-0.9636035833987052,3,-0.06715300942841046,-1.0307565928271156,3
3,0.0,4,-0.7231824129164972,3,-0.06715300942841046,-0.7903354223449077,2
5,0.8,4,-0.8612697872199696,3,-0.06715300942841046,-0.92842279664838,2
1,-0.8,4,-1.1426677809706822,3,-0.06715300942841046,-1.2098207903990927,4
3,0.0,4,-0.7366124474222027,3,-0.06715300942841046,-0.8037654568506132,3
2,-0.4,4,-0.8690852613753574,3,-0.06715300942841046,-0.9362382708037678,2
1,-0.8,4,-0.848052770874667,3,-0.06715300942841046,-0.9152057803030775,5
1,-0.8,4,-0.9981480950092708,3,-0.06715300942841046,-1.0653011044376812,4
4,0.40000000000000013,4,-0.10524085865975097,3,-0.06715300942841046,-0.17239386808816143,4
1,-0.8,4,-1.1456371115849198,3,-0.06715300942841046,-1.2127901210133303,4
2,-0.4,4,-0.4367073042631456,3,-0.06715300942841046,-0.503860313691556,4
1,-0.8,4,-0.8521992597681822,3,-0.06715300942841046,-0.9193522691965927,2
1,-0.8,4,-0.5172883629913962,3,-0.06715300942841046,-0.5844413724198068,5
4,0.40000000000000013,4,-1.0896870367306168,3,-0.06715300942841046,-1.1568400461590274,4
4,0.40000000000000013,4,-0.5423021178326092,3,-0.06715300942841046,-0.6094551272610196,2
5,0.8,4,-0.7136089367460853,3,-0.06715300942841046,-0.7807619461744957,3
2,-0.4,4,-1.0143355714141649,3,-0.06715300942841046,-1.0814885808425754,4
2,-0.4,4,-0.27595587946862743,3,-0.06715300942841046,-0.3431088888970379,2
1,-0.8,4,-0.7731310941780591,3,-0.06715300942841046,-0.8402841036064697,5
5,0.8,4,-0.6243101661059824,3,-0.06715300942841046,-0.691463175534393,1
4,0.40000000000000013,4,-0.9817759499184854,3,-0.06715300942841046,-1.0489289593468958,5
3,0.0,4,-0.6122514144008966,3,-0.06715300942841046,-0.6794044238293071,4
4,0.40000000000000013,4,-0.7162424698531027,3,-0.06715300942841046,-0.7833954792815132,1
3,0.0,4,-0.5928112293667136,3,-0.06715300942841046,-0.6599642387951241,5
3,0.0,4,-0.7144869697344808,3,-0.06715300942841046,-0.7816399791628912,5
3,0.0,4,-0.6502330679283005,3,-0.06715300942841046,-0.7173860773567109,4
1,-0.8,4,-0.18994850188084056,3,-0.06715300942841046,-0.257101511309251,7
2,-0.4,4,-0.6196954471348596,3,-0.06715300942841046,-0.68684845656327,1
1,-0.8,4,-0.49253544424553186,3,-0.06715300942841046,-0.5596884536739424,6
3,0.0,4,-0.9269137735075699,3,-0.06715300942841046,-0.9940667829359804,4
5,0.8,4,-0.989320870702316,3,-0.06715300942841046,-1.0564738801307265,1
1,-0.8,4,-0.7631419955462033,3,-0.06715300942841046,-0.8302950049746138,4
1,-0.8,4,-1.0637123206158328,3,-0.06715300942841046,-1.1308653300442433,4
3,0.0,4,-0.7196581452881172,3,-0.06715300942841046,-0.7868111547165277,1
4,0.40000000000000013,4,-0.9558988684692724,3,-0.06715300942841046,-1.023051877897683,3
2,-0.4,4,-1.0480198027367824,3,-0.06715300942841046,-1.115172812165193,2
4,0.40000000000000013,4,-0.8196299569765465,3,-0.06715300942841046,-0.8867829664049569,2
5,0.8,4,-0.8690036289574515,3,-0.06715300942841046,-0.9361566383858619,2
5,0.8,4,-0.6611325529600605,3,-0.06715300942841046,-0.728285562388471,4
5,0.8,4,-0.6053340598000331,3,-0.06715300942841046,-0.6724870692284435,1
1,-0.8,4,-0.9014437953204251,3,-0.06715300942841046,-0.9685968047488356,5
1,-0.8,4,-1.3232044984485176,3,-0.06715300942841046,-1.3903575078769281,4
5,0.8,4,-0.6393144049994752,3,-0.06715300942841046,-0.7064674144278857,3
1,-0.8,4,-1.154782782871572,3,-0.06715300942841046,-1.2219357922999825,5
2,-0.4,5,-0.7377166046630823,3,-0.06715300942841046,-0.8048696140914928,6
1,-0.8,5,-0.7594496455411328,3,-0.06715300942841046,-0.8266026549695433,5
3,0.0,5,-0.6362326734812401,3,-0.06715300942841046,-0.7033856829096505,5
5,0.8,5,-0.7429359545548818,3,-0.06715300942841046,-0.8100889639832922,5
5,0.8,5,-0.5401556073695502,3,-0.06715300942841046,-0.6073086167979607,1
4,0.40000000000000013,5,-0.1298942447226028,3,-0.06715300942841046,-0.19704725415101326,3
5,0.8,5,-0.5574946411468547,3,-0.06715300942841046,-0.6246476505752652,1
2,-0.4,5,-1.201524226550962,3,-0.06715300942841046,-1.2686772359793725,1
4,0.40000000000000013,5,-0.7275358532697552,3,-0.06715300942841046,-0.7946888626981656,1
3,0.0,5,-1.25180716651336,3,-0.06715300942841046,-1.3189601759417706,3
2,-0.4,5,-0.3335594253195496,3,-0.06715300942841046,-0.40071243474796003,5
4,0.40000000000000013,5,-1.0178387918080327,3,-0.06715300942841046,-1.0849918012364432,1
1,-0.8,5,-0.945739920434705,3,-0.06715300942841046,-1.0128929298631155,7
5,0.8,5,-0.6675935702185148,3,-0.06715300942841046,-0.7347465796469252,3
1,-0.8,5,-0.3579023390800053,3,-0.06715300942841046,-0.42505534850841575,7
4,0.40000000000000013,5,-0.46830178829240887,3,-0.06715300942841046,-0.5354547977208193,3
3,0.0,5,-0.775082453042927,3,-0.06715300942841046,-0.8422354624713375,4
3,0.0,5,-0.6279141720711792,3,-0.06715300942841046,-0.6950671814995897,6
5,0.8,5,-0.54006803520515,3,-0.06715300942841046,-0.6072210446335604,2
1,-0.8,5,-0.8294463959953741,3,-0.06715300942841046,-0.8965994054237845,4
3,0.0,5,-0.684117342286563,3,-0.06715300942841046,-0.7512703517149735,4
2,-0.4,5,-0.6181654125455477,3,-0.06715300942841046,-0.6853184219739581,4
1,-0.8,5,-0.9652256930351479,3,-0.06715300942841046,-1.0323787024635585,4
1,-0.8,5,-0.9650657380099729,3,-0.06715300942841046,-1.0322187474383833,4
4,0.40000000000000013,5,-0.3072542153357006,3,-0.06715300942841046,-0.37440722476411104,4
1,-0.8,5,-0.9645055050844099,3,-0.06715300942841046,-1.0316585145128203,6
2,-0.4,5,-0.7228197234136027,3,-0.06715300942841046,-0.7899727328420132,5
1,-0.8,5,-0.5863294782021087,3,-0.06715300942841046,-0.6534824876305192,6
1,-0.8,5,-0.9513430589145311,3,-0.06715300942841046,-1.0184960683429416,1
4,0.40000000000000013,5,-0.8972942210299757,3,-0.06715300942841046,-0.9644472304583862,3
4,0.40000000000000013,5,-0.6083160292046695,3,-0.06715300942841046,-0.6754690386330799,3
5,0.8,5,-0.7763019981939853,3,-0.06715300942841046,-0.8434550076223957,3
2,-0.4,5,-0.8759720729114475,3,-0.06715300942841046,-0.943125082339858,6
2,-0.4,5,-0.6844259721822716,3,-0.06715300942841046,-0.7515789816106822,4
1,-0.8,5,-0.9226987591259013,3,-0.06715300942841046,-0.9898517685543118,7
5,0.8,5,-0.37937615815993164,3,-0.06715300942841046,-0.4465291675883421,4
4,0.40000000000000013,5,-0.7450133703447613,3,-0.06715300942841046,-0.8121663797731717,3
3,0.0,5,-0.4684699215134934,3,-0.06715300942841046,-0.5356229309419038,1
4,0.40000000000000013,5,-0.5172883914130475,3,-0.06715300942841046,-0.584441400841458,3
3,0.0,5,-0.7921791108064185,3,-0.06715300942841046,-0.859332120234829,2
3,0.0,5,-0.45763323366720443,3,-0.06715300942841046,-0.524786243095615,5
3,0.0,5,-0.5380939259357136,3,-0.06715300942841046,-0.6052469353641241,4
1,-0.8,5,-0.550516688993163,3,-0.06715300942841046,-0.6176696984215735,5
2,-0.4,5,-0.6625791300815291,3,-0.06715300942841046,-0.7297321395099396,2
1,-0.8,5,-0.7722890371445071,3,-0.06715300942841046,-0.8394420465729175,2
3,0.0,5,-0.7146114823437351,3,-0.06715300942841046,-0.7817644917721456,3
5,0.8,5,-0.7460961993104837,3,-0.06715300942841046,-0.8132492087388941,1
1,-0.8,5,-0.4127711072503244,3,-0.06715300942841046,-0.47992411667873486,3
1,-0.8,5,-1.190456953504906,3,-0.06715300942841046,-1.2576099629333166,2
3,0.0,5,-0.9732053977241253,3,-0.06715300942841046,-1.0403584071525358,4
4,0.40000000000000013,5,-0.9390744749446401,3,-0.06715300942841046,-1.0062274843730505,3
2,-0.4,5,-0.7479327458759785,3,-0.06715300942841046,-0.8150857553043889,4
4,0.40000000000000013,5,-0.8528521652184664,3,-0.06715300942841046,-0.9200051746468769,1
5,0.8,5,-0.5563653926871404,3,-0.06715300942841046,-0.6235184021155509,2
5,0.8,5,-0.6304284947077008,3,-0.06715300942841046,-0.6975815041361113,4
5,0.8,5,-0.3634448271540287,3,-0.06715300942841046,-0.43059783658243916,3
1,-0.8,5,-0.5813619854335677,3,-0.06715300942841046,-0.6485149948619782,6
1,-0.8,5,-1.081600860095835,3,-0.06715300942841046,-1.1487538695242454,5
5,0.8,5,-0.4169027818029868,3,-0.06715300942841046,-0.48405579123139725,2
1,-0.8,5,-1.149310895182481,3,-0.06715300942841046,-1.2164639046108916,4
2,-0.4,10,-0.6756458570018404,3,-0.06715300942841046,-0.742798866430251,3
1,-0.8,10,-0.29834309958023686,3,-0.06715300942841046,-0.3654961090086473,6
3,0.0,10,-0.2999478625466429,3,-0.06715300942841046,-0.36710087197505337,7
